pop_cd,year,month,avg_score,avg_rat,city,sex,ages,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment
L071,2017,8,766,4,울산,,10대,44000,1.75,1.15,200000,10940000,9810000,4320000,180000,1050000,0,1860000,1710000,4870000,3050000,8000000,11450000,3000,1000
L071,2017,9,766,4,울산,,10대,44000,1.75,1.15,210000,11000000,10090000,4790000,120000,1230000,0,2050000,1220000,5150000,3590000,7760000,12410000,3000,1000
L071,2017,10,767,4,울산,,10대,43000,1.72,1.15,210000,11410000,10510000,5870000,80000,1100000,0,2230000,1260000,5390000,3780000,9090000,13880000,3000,1000
L071,2017,11,768,4,울산,,10대,43000,1.71,1.15,220000,10850000,9980000,5190000,80000,1150000,0,2400000,1140000,4930000,3790000,8590000,14450000,3000,1000
L071,2017,12,770,4,울산,,10대,43000,1.69,1.13,200000,9320000,9020000,4440000,80000,1190000,0,2420000,1050000,5090000,2760000,8250000,13420000,3000,1000
L081,2016,1,813,2,경기,,10대,102000,1.29,1.08,70000,18650000,15550000,15550000,0,0,0,0,110000,610000,14840000,0,15550000,0,0
L081,2016,2,769,4,경기,,10대,480000,1.66,1.02,170000,18890000,14210000,9110000,140000,1280000,270000,1440000,1400000,6140000,6440000,8230000,18580000,3000,1000
L081,2016,3,767,4,경기,,10대,492000,1.69,1.02,190000,18090000,14360000,8610000,150000,1460000,320000,1530000,1320000,6280000,6530000,8450000,18800000,3000,1000
L081,2016,4,766,4,경기,,10대,507000,1.73,1.01,200000,17680000,13950000,8070000,160000,1540000,390000,1570000,1340000,6210000,6150000,8550000,18360000,3000,1000
L081,2016,5,767,4,경기,,10대,512000,1.72,1.02,170000,18390000,14120000,8880000,160000,1500000,670000,1710000,320000,6700000,6860000,8570000,18820000,3000,1000
L081,2016,6,767,4,경기,,10대,511000,1.72,1.04,190000,19080000,14650000,9150000,170000,1500000,690000,1870000,310000,6610000,7500000,8510000,19720000,3000,1000
L081,2016,7,768,4,경기,,10대,509000,1.72,1.05,180000,16910000,14100000,8820000,170000,1440000,750000,1900000,320000,6490000,7080000,8420000,19160000,3000,1000
L081,2016,8,769,4,경기,,10대,507000,1.72,1.06,170000,17250000,14600000,9320000,150000,1420000,840000,1930000,420000,6860000,7150000,8680000,19670000,3000,1000
L081,2016,9,768,4,경기,,10대,505000,1.71,1.07,190000,16650000,14410000,9120000,150000,1440000,660000,1970000,410000,6740000,7070000,8610000,19460000,4000,1000
L081,2016,10,770,4,경기,,10대,501000,1.69,1.06,190000,16590000,14470000,9210000,170000,1520000,370000,2060000,450000,6780000,7050000,8780000,19470000,3000,1000
L081,2016,11,771,4,경기,,10대,496000,1.68,1.06,190000,16820000,14660000,9770000,200000,1410000,210000,2110000,400000,6920000,7120000,8950000,19700000,4000,2000
L081,2016,12,772,4,경기,,10대,496000,1.66,1.05,190000,16750000,14700000,9650000,190000,1300000,640000,2010000,370000,7410000,6720000,8840000,19770000,4000,2000
L081,2017,1,773,4,경기,,10대,500000,1.64,1.04,190000,16270000,14420000,9120000,180000,1170000,620000,2160000,350000,7070000,6800000,8810000,19710000,4000,2000
L081,2017,2,770,4,경기,,10대,476000,1.71,1.09,190000,17020000,14820000,9280000,180000,1170000,750000,2250000,320000,7220000,7090000,8540000,20900000,4000,1000
L081,2017,3,769,4,경기,,10대,490000,1.73,1.08,220000,17230000,15190000,9400000,170000,1260000,770000,2220000,320000,7210000,7470000,8830000,21390000,3000,1000
L081,2017,4,768,4,경기,,10대,502000,1.77,1.08,230000,16510000,14940000,9160000,190000,1270000,840000,2230000,310000,7100000,7330000,8510000,21200000,4000,1000
L081,2017,5,769,4,경기,,10대,506000,1.76,1.08,200000,16810000,15450000,9620000,170000,1500000,720000,2270000,350000,7540000,7380000,8810000,21980000,4000,1000
L081,2017,6,770,4,경기,,10대,503000,1.76,1.1,220000,15970000,14620000,9350000,200000,1640000,450000,2110000,390000,7200000,6810000,9240000,20040000,4000,2000
L081,2017,7,770,4,경기,,10대,500000,1.76,1.11,200000,17010000,15660000,9780000,200000,1580000,520000,2000000,340000,8010000,7100000,9350000,22340000,4000,1000
L081,2017,8,771,4,경기,,10대,498000,1.75,1.11,200000,12860000,11990000,7410000,170000,1290000,300000,1660000,410000,5750000,5660000,9100000,13860000,4000,2000
L081,2017,9,770,4,경기,,10대,498000,1.75,1.12,210000,12570000,11810000,7420000,130000,1260000,290000,1590000,390000,5750000,5530000,9060000,13590000,4000,2000
L081,2017,10,772,4,경기,,10대,495000,1.74,1.12,210000,12910000,12150000,7520000,100000,1380000,240000,1780000,410000,6180000,5440000,9170000,14230000,4000,2000
L081,2017,11,773,4,경기,,10대,489000,1.73,1.11,200000,13350000,12680000,8000000,130000,1510000,250000,1640000,370000,6340000,5810000,9210000,15360000,4000,2000
L081,2017,12,774,4,경기,,10대,488000,1.71,1.1,200000,13000000,12390000,8020000,120000,1740000,250000,1490000,340000,6840000,5060000,9830000,14540000,4000,2000
L091,2016,1,816,2,강원,,10대,20000,1.17,1.04,70000,7820000,7820000,7820000,0,0,0,0,0,0,7820000,0,7820000,0,0
L091,2016,2,770,4,강원,,10대,59000,1.53,1.02,170000,8720000,7890000,3400000,70000,1580000,20000,1800000,1480000,3450000,2560000,6620000,9500000,2000,1000
L091,2016,3,768,4,강원,,10대,60000,1.57,1.02,200000,10320000,8810000,3570000,50000,1890000,580000,1780000,1310000,4560000,2600000,6600000,11500000,3000,1000
L091,2016,4,766,4,강원,,10대,61000,1.62,1.03,230000,12560000,9220000,4000000,100000,1770000,460000,1780000,1380000,4240000,3390000,6860000,11960000,2000,1000
L091,2016,5,766,4,강원,,10대,62000,1.65,1.04,190000,11560000,8590000,3910000,120000,1880000,460000,1910000,230000,4470000,3620000,6560000,11130000,2000,1000
L091,2016,6,767,4,강원,,10대,61000,1.66,1.08,210000,9540000,7700000,3450000,60000,1710000,100000,2080000,480000,3560000,3470000,7110000,8230000,3000,1000
L091,2016,7,768,4,강원,,10대,61000,1.66,1.09,180000,9580000,7800000,3710000,70000,1380000,180000,2070000,520000,3670000,3460000,7320000,8170000,2000,1000
L091,2016,8,768,4,강원,,10대,61000,1.64,1.1,180000,9750000,8530000,4370000,70000,1650000,170000,2030000,480000,4090000,3790000,7580000,9180000,3000,1000
L091,2016,9,768,4,강원,,10대,61000,1.63,1.1,210000,9980000,8170000,3650000,20000,1470000,280000,2390000,460000,3850000,3750000,7890000,8100000,2000,1000
L091,2016,10,770,4,강원,,10대,60000,1.62,1.1,220000,9710000,8560000,3690000,40000,1620000,280000,2750000,470000,4290000,3680000,7900000,9000000,3000,1000
L091,2016,11,771,4,강원,,10대,60000,1.61,1.1,200000,9650000,8850000,3860000,80000,1570000,370000,2780000,450000,4510000,3710000,8450000,8960000,2000,1000
L091,2016,12,772,4,강원,,10대,60000,1.59,1.08,200000,10780000,9550000,3830000,60000,1980000,180000,2790000,370000,5220000,3820000,9020000,9670000,3000,1000
L091,2017,1,773,4,강원,,10대,60000,1.57,1.07,200000,10950000,9930000,3870000,30000,1860000,520000,2180000,350000,5290000,4160000,8780000,11040000,2000,2000
L091,2017,2,771,4,강원,,10대,57000,1.65,1.12,190000,9520000,8780000,3490000,90000,1830000,380000,2400000,480000,4700000,3440000,8110000,9350000,3000,1000
L091,2017,3,769,4,강원,,10대,58000,1.66,1.11,230000,9970000,9350000,3990000,30000,2060000,330000,2530000,420000,5120000,3700000,8260000,10480000,2000,1000
L091,2017,4,768,4,강원,,10대,59000,1.71,1.11,250000,10920000,9970000,3790000,130000,2570000,290000,2740000,350000,5500000,3980000,9440000,10650000,3000,2000
L091,2017,5,769,4,강원,,10대,60000,1.7,1.12,210000,11410000,10620000,4210000,130000,2600000,570000,2830000,410000,5820000,4230000,9030000,13120000,3000,1000
L091,2017,6,769,4,강원,,10대,60000,1.71,1.14,240000,11700000,10830000,4170000,90000,2840000,560000,2370000,320000,6270000,4090000,9010000,13510000,3000,1000
L091,2017,7,769,4,강원,,10대,60000,1.74,1.16,210000,11380000,10530000,4040000,80000,2710000,540000,2380000,320000,5940000,4090000,8810000,13000000,3000,1000
L091,2017,8,769,4,강원,,10대,59000,1.73,1.18,210000,8060000,7520000,2640000,70000,2100000,210000,1990000,410000,4010000,2940000,8600000,6490000,4000,1000
L091,2017,9,769,4,강원,,10대,59000,1.72,1.19,240000,8340000,7780000,2900000,110000,1900000,280000,2040000,290000,4020000,3250000,8350000,7180000,3000,1000
L091,2017,10,771,4,강원,,10대,59000,1.69,1.18,240000,8250000,7870000,2940000,140000,1870000,280000,2110000,390000,4170000,3050000,8700000,6790000,3000,1000
L091,2017,11,772,4,강원,,10대,58000,1.67,1.17,220000,8300000,7950000,3100000,100000,1780000,0,2020000,360000,4730000,2640000,7740000,7750000,3000,1000
L091,2017,12,774,4,강원,,10대,58000,1.65,1.16,220000,9050000,7880000,2710000,110000,2030000,0,2020000,420000,4620000,2640000,7880000,8060000,3000,2000
L101,2016,1,815,2,충북,,10대,12000,1.18,1.04,80000,6110000,4710000,3760000,0,950000,0,0,0,950000,3760000,0,5130000,0,0
L101,2016,2,771,4,충북,,10대,50000,1.57,1.01,180000,11820000,9910000,5410000,130000,1980000,150000,1100000,310000,5410000,3990000,9450000,11030000,4000,1000
L101,2016,3,770,4,충북,,10대,51000,1.59,1.01,210000,11800000,10040000,5620000,120000,1850000,180000,1190000,390000,5440000,4010000,8850000,11640000,3000,2000
L101,2016,4,769,4,충북,,10대,51000,1.64,1.03,230000,12370000,10660000,5840000,50000,1790000,330000,1410000,330000,6060000,4150000,8640000,12520000,3000,1000
L101,2016,5,769,4,충북,,10대,53000,1.64,1.03,190000,11290000,10130000,5470000,60000,1960000,250000,1630000,260000,6640000,3070000,8420000,11560000,3000,2000
L101,2016,6,769,4,충북,,10대,52000,1.64,1.05,210000,11310000,10180000,5160000,80000,1830000,180000,1870000,310000,6040000,3660000,8750000,11310000,4000,1000
L101,2016,7,769,4,충북,,10대,51000,1.63,1.06,190000,11360000,10410000,5110000,100000,1970000,200000,2010000,270000,6280000,3680000,8620000,11980000,4000,2000
L101,2016,8,770,4,충북,,10대,51000,1.62,1.06,180000,11410000,10470000,5480000,110000,1770000,190000,2010000,220000,5860000,4160000,8570000,12650000,4000,2000
L101,2016,9,770,4,충북,,10대,50000,1.61,1.07,210000,12230000,11030000,5350000,140000,1680000,170000,2750000,190000,5910000,4700000,9320000,14230000,4000,2000
L101,2016,10,771,4,충북,,10대,50000,1.61,1.06,210000,11070000,10140000,4650000,160000,2100000,90000,2080000,230000,5590000,4060000,8630000,12650000,3000,2000
L101,2016,11,772,4,충북,,10대,49000,1.61,1.07,200000,12340000,10940000,5300000,150000,2040000,390000,2140000,210000,6380000,4080000,8450000,14930000,4000,2000
L101,2016,12,772,4,충북,,10대,50000,1.6,1.05,200000,13190000,11680000,5880000,170000,2370000,80000,2330000,70000,6590000,4740000,10340000,16730000,5000,2000
L101,2017,1,773,4,충북,,10대,50000,1.57,1.05,210000,12160000,10960000,4820000,160000,2320000,40000,2550000,280000,5460000,4950000,10730000,15530000,5000,2000
L101,2017,2,770,4,충북,,10대,57000,1.64,1.1,190000,10650000,10090000,4670000,300000,1720000,40000,2450000,250000,5020000,4500000,9500000,13830000,4000,2000
L101,2017,3,769,4,충북,,10대,59000,1.64,1.1,220000,10920000,10390000,4720000,250000,1780000,40000,2790000,180000,5210000,4780000,10050000,14030000,4000,1000
L101,2017,4,768,4,충북,,10대,60000,1.69,1.08,240000,12130000,11480000,4910000,260000,2120000,0,2880000,390000,6570000,4290000,10360000,14730000,4000,2000
L101,2017,5,768,4,충북,,10대,62000,1.69,1.07,200000,11850000,11540000,4470000,280000,2500000,0,2880000,410000,7000000,3930000,10290000,14180000,3000,2000
L101,2017,6,768,4,충북,,10대,61000,1.73,1.1,230000,11150000,10750000,4020000,160000,2640000,0,2910000,440000,6120000,3980000,9910000,12710000,4000,2000
L101,2017,7,768,4,충북,,10대,61000,1.73,1.13,210000,10650000,10000000,3770000,150000,2760000,0,2440000,390000,6210000,3180000,8990000,11850000,4000,2000
L101,2017,8,768,4,충북,,10대,60000,1.71,1.14,200000,8470000,7930000,2800000,130000,2180000,0,2190000,420000,4490000,2850000,8490000,7170000,4000,2000
L101,2017,9,768,4,충북,,10대,60000,1.7,1.14,220000,8930000,8480000,3280000,100000,1820000,30000,2310000,490000,4870000,2970000,8460000,7980000,4000,2000
L101,2017,10,770,4,충북,,10대,59000,1.69,1.14,220000,8450000,8070000,2920000,70000,1830000,50000,2560000,450000,4800000,2700000,8580000,7000000,4000,2000
L101,2017,11,771,4,충북,,10대,59000,1.68,1.13,210000,9100000,8380000,2530000,130000,2220000,0,2320000,450000,4910000,2900000,8760000,7210000,4000,2000
L101,2017,12,772,4,충북,,10대,59000,1.66,1.12,210000,9530000,8760000,2590000,130000,2470000,430000,1970000,250000,5330000,3050000,8230000,9050000,4000,2000
L111,2016,1,810,2,충남,,10대,26000,1.27,1.04,70000,4470000,4470000,4470000,0,0,0,0,0,0,4470000,0,4470000,0,0
L111,2016,2,770,4,충남,,10대,80000,1.68,1,160000,12170000,10020000,3230000,110000,1910000,830000,1390000,1050000,4660000,4130000,7850000,12770000,4000,2000
L111,2016,3,768,4,충남,,10대,82000,1.71,1,190000,11260000,9880000,2470000,70000,2820000,890000,1320000,470000,5440000,3860000,6990000,12220000,3000,2000
L111,2016,4,766,4,충남,,10대,85000,1.76,0.99,210000,12820000,11530000,3770000,60000,2430000,990000,1580000,480000,5180000,5730000,7920000,14320000,4000,2000
L111,2016,5,766,4,충남,,10대,89000,1.76,0.98,170000,13100000,12160000,3910000,90000,2600000,1500000,1460000,670000,5690000,5660000,8680000,14840000,3000,1000
L111,2016,6,767,4,충남,,10대,90000,1.77,1.01,190000,13620000,12640000,4980000,90000,2290000,940000,1780000,630000,5420000,6440000,10410000,14760000,4000,2000
L111,2016,7,767,4,충남,,10대,89000,1.78,1.02,170000,12950000,11790000,3660000,120000,2040000,780000,1940000,630000,5010000,5950000,9230000,13710000,3000,2000
L111,2016,8,768,4,충남,,10대,89000,1.77,1.04,160000,13210000,12240000,4120000,100000,2110000,750000,1980000,590000,5560000,5920000,9800000,14130000,4000,2000
L111,2016,9,768,4,충남,,10대,88000,1.77,1.05,190000,13570000,12400000,4460000,70000,2070000,560000,2170000,300000,5900000,6050000,9850000,14620000,3000,2000
L111,2016,10,769,4,충남,,10대,88000,1.75,1.05,190000,13350000,12520000,4530000,70000,2070000,710000,2300000,340000,5580000,6480000,9950000,14590000,4000,1000
L111,2016,11,771,4,충남,,10대,86000,1.73,1.04,190000,14520000,13690000,5380000,60000,1910000,630000,2510000,380000,5620000,7560000,10230000,16490000,3000,2000
L111,2016,12,771,4,충남,,10대,86000,1.71,1.03,180000,14060000,13320000,5200000,80000,2090000,540000,2350000,260000,5340000,7550000,9520000,16760000,3000,2000
L111,2017,1,772,4,충남,,10대,86000,1.68,1.02,190000,15330000,13940000,5100000,60000,2200000,570000,2710000,330000,5870000,7600000,9220000,18920000,4000,2000
L111,2017,2,770,4,충남,,10대,80000,1.75,1.07,180000,12610000,11820000,3350000,80000,2060000,580000,2950000,340000,5780000,5560000,9110000,15200000,3000,2000
L111,2017,3,768,4,충남,,10대,82000,1.78,1.07,210000,13570000,12810000,3590000,70000,2090000,250000,2970000,350000,6330000,5990000,9600000,17300000,4000,2000
L111,2017,4,767,4,충남,,10대,88000,1.84,1.06,230000,12980000,12190000,3090000,120000,2320000,270000,2920000,280000,6530000,5190000,9300000,16450000,4000,2000
L111,2017,5,768,4,충남,,10대,89000,1.83,1.07,200000,13680000,12590000,3420000,240000,2270000,260000,2790000,230000,6750000,5390000,9490000,17050000,4000,2000
L111,2017,6,769,4,충남,,10대,89000,1.82,1.08,220000,14360000,13510000,3730000,230000,2460000,730000,2760000,320000,7880000,5120000,9830000,19060000,4000,2000
L111,2017,7,770,4,충남,,10대,89000,1.83,1.1,200000,13380000,12610000,3710000,220000,2440000,800000,2720000,240000,7370000,4810000,9550000,17010000,4000,1000
L111,2017,8,770,4,충남,,10대,88000,1.83,1.11,200000,10100000,9530000,2920000,200000,1760000,610000,2130000,310000,5200000,3830000,8950000,10000000,4000,2000
L111,2017,9,770,4,충남,,10대,88000,1.83,1.11,210000,10950000,10440000,3550000,250000,1980000,670000,2180000,260000,6180000,3780000,9400000,11050000,4000,2000
L111,2017,10,771,4,충남,,10대,88000,1.82,1.11,220000,12900000,12310000,5710000,340000,1960000,630000,2400000,150000,6860000,4980000,9000000,15610000,4000,2000
L111,2017,11,772,4,충남,,10대,87000,1.81,1.11,210000,12890000,12530000,6690000,250000,2340000,450000,2290000,210000,7470000,4540000,9720000,15930000,4000,2000
L111,2017,12,773,4,충남,,10대,86000,1.8,1.1,200000,13960000,13600000,7460000,280000,2160000,520000,2310000,230000,7500000,5680000,9290000,19110000,4000,2000
L121,2016,1,811,2,전북,,10대,20000,1.27,1.04,60000,8240000,8070000,7590000,0,490000,0,0,0,490000,7590000,0,8070000,0,0
L121,2016,2,765,4,전북,,10대,72000,1.69,0.96,140000,10910000,9810000,3800000,130000,1260000,530000,1670000,630000,4150000,4840000,7370000,12170000,2000,1000
L121,2016,3,764,4,전북,,10대,74000,1.7,0.96,170000,10970000,8790000,3560000,140000,1320000,710000,1730000,460000,4870000,3280000,7690000,9590000,2000,1000
L121,2016,4,762,4,전북,,10대,78000,1.74,0.93,180000,14260000,10700000,3670000,220000,2450000,990000,1750000,640000,6200000,3600000,9360000,11500000,2000,1000
L121,2016,5,762,4,전북,,10대,82000,1.73,0.9,140000,13810000,11150000,3610000,200000,2290000,980000,2200000,670000,6330000,3890000,9900000,12290000,2000,1000
L121,2016,6,763,4,전북,,10대,82000,1.72,0.92,160000,12360000,11190000,3820000,140000,2420000,640000,2370000,600000,5510000,3950000,10260000,11920000,3000,1000
L121,2016,7,763,4,전북,,10대,81000,1.71,0.93,150000,13270000,10710000,3580000,170000,2000000,420000,2430000,920000,4830000,3940000,9440000,12000000,2000,1000
L121,2016,8,764,4,전북,,10대,80000,1.7,0.94,140000,13500000,10940000,3460000,130000,2090000,160000,2690000,1010000,4720000,4200000,9810000,11780000,3000,1000
L121,2016,9,765,4,전북,,10대,80000,1.69,0.95,160000,14170000,12120000,4120000,150000,2140000,560000,2770000,970000,5190000,5060000,9630000,14410000,3000,1000
L121,2016,10,766,4,전북,,10대,79000,1.7,0.95,160000,14760000,12110000,4740000,130000,1900000,170000,3050000,1000000,4630000,5590000,9750000,13990000,2000,1000
L121,2016,11,767,4,전북,,10대,78000,1.69,0.97,160000,14060000,11310000,4950000,150000,1400000,160000,2860000,1170000,4270000,5660000,8830000,13280000,3000,1000
L121,2016,12,767,4,전북,,10대,78000,1.68,0.96,160000,12660000,9960000,4190000,120000,1370000,120000,2740000,1260000,4240000,4320000,8810000,10420000,3000,1000
L121,2017,1,768,4,전북,,10대,79000,1.66,0.96,160000,11560000,9290000,3580000,160000,1500000,120000,2970000,890000,4240000,3970000,8570000,9560000,2000,1000
L121,2017,2,765,4,전북,,10대,74000,1.75,1.02,160000,11180000,9540000,3240000,110000,1470000,730000,3130000,720000,4830000,3860000,8340000,10390000,2000,1000
L121,2017,3,763,4,전북,,10대,76000,1.78,1.03,180000,11130000,9120000,3260000,130000,1540000,0,3050000,920000,4050000,4000000,8580000,9160000,2000,1000
L121,2017,4,763,4,전북,,10대,79000,1.85,1.03,200000,11540000,9640000,3410000,170000,1460000,70000,3250000,460000,4590000,4440000,9050000,9730000,3000,1000
L121,2017,5,763,4,전북,,10대,82000,1.84,1.02,170000,11060000,9670000,2940000,180000,1620000,60000,3330000,350000,5010000,4140000,9220000,9520000,3000,1000
L121,2017,6,764,4,전북,,10대,81000,1.84,1.04,190000,10790000,9530000,3120000,220000,1620000,60000,3090000,500000,4990000,3830000,9030000,9300000,3000,1000
